lady,"kb. (j. ladies) 1 wanita. a beautiful l. seorang wanita yang cantik. 2 nyonya. Ladies and Gentlemen ! Tuan-tuan dan Nyonya-nyonya (yang terhormat)! Sl.: lady-killer kb. hidung belang, sibuaya, pemikat wanita."
ladybug,"kb. semacam belalang, kumbang kecil."
ladyfinger,kb. semacam kue berbentuk jari.
ladylike,ks. seperti wanita terhormat. to act in a l. manner bertindak dengan sikap wanita yang terhormat.
ladylove,"kb. pacar wanita, wanita kesayangan."
lag,kb. 1 ketinggalan. 2 kelambatan. -kki. (lagged) ketinggalan.
lager,kb. l. beer bir yang tidak keras.
laggard,"kb. pencorot, orang yang terlambat."
lagoon,kb. danau di pinggir laut.
laid,lih  LAY.
lain,lih  LIE.
lair,"kb. sarang, jerumun."
laity,kb. (j. -ties) kaum awam.
lake,"kb. danau, telaga."
lakefront,kb. halaman yang menghadap ke danau.
lakeside,kb. tepi danau.
lam,kb. Sl.: to take it on the l. melarikan diri.
lamb,kb. anak biri-biri. baby l. anak domba (yang masih kecil). l. chop potongan daging domba biasanya dengan sepotong tulang rusuk.
lambaste,"kkt. 1 (hit) memukul. 2 menegur, mencerca. -lambasting kb. 1 cercaan, serangan (fom the press). 2 hantaman."
lame,"ks. 1 pincang, timpang (physically). 2 lemah, tidak memuaskan. -kkt. membuat pincang. lame-brained ks. bodoh, dungu, berotak-udang. -lamely kk. 1 pincang. 2 dengan tertegun-tegun."
lameness,"kb. kepincangan, ketimpangan."
lament,"kb. ratapan, keluh-kesah. -kkt. 1 meratapi (the death of s.o.). 2 menyesali (the fact that). -lamented ks. almarhum."
lamentable,"ks. disayangkan, disesalkan. It is l. that...  Sungguh disayangkan bahwa..."
lamentation,"kb. ratapan, keluhan."
laminated,ks. berlapis-lapis.
lamp,kb. lampu. table l. lampu meja. l. chimney semperong. l. shade kap lampu.
lampblack,"kb. sulang (asap), jelaga."
lamplight,kb. cahaya lampu. to read by l. membaca dengan lampu pelita.
lampoon,"kb. cercaan dalam bentuk tulisan atau lukisan. -kkt. mengecam, menyerang."
lamprey,"kb. semacam malung, semacam ikan belut besar."
lance,"kb. lembing, tombak. -kkt. membuka, menusuk, memotong dengan pisau pembedah (abscess, boil)."
land,kb. 1 tanah. 2 negeri.3 daratan.- kkt. 1 mendaratkan (plane_. 2 Sl.: menjatuhkan. 3 Inf.: mendapat (job). -kki. 1 mendarat. 2 masuk. land-based ks. berpengkalan di daratan. -landed ks. bertanah. -landing kb. 1 pendaratan. 2 tempat penyeberangan perahu.
landfall,kb. 1 pendaratan. 2 daratan yang kelihatan.
landlady,kb. (j. -dies) wanita pemilik penginapan/pondokan.
landlocked,ks. terkurung oleh daratan. l. harbor pelabuhan terkurung oleh daratan.
landlord,"kb. 1 tuan tanah. 2 lelaki pemilik penginapan, pondokan atau rumah sewaan."
landlubber,kb. orang darat (tak biasa hidup di laut atau tinggal di kapal).
landmark,kb. 1 (guide) penunjuk. 2 sesuatu yang mudah dilihat atau dikenal. 3 hal yang menonjol. 4 kejadian/peristiwa penting.
landowner,kb. 1 tuan tanah. 2 pemilik tanah.
landscape,kb. 1 pemandangan (alam). 2 bentang darat. -kkt. menanam tanam-tanaman secara teratur/tersusun. -landscaping kb. seni pertamanan/taman.
landslide,"kb. longsoran, tanah longsor. to win by a l. menang dengan kelebihan suara yang amat banyak."
landward,kk. arah/menuju ke darat.
lane,kb. 1 jalan kecil/pedesaan. 2 jalur. Center l. for left turn only Jalur tengah hanya untuk belokan ke kiri.
lang.,[language]  bahasa.
language,kb. bahasa. the Japanese l. bahasa Jepang.
languid,"ks. lemah, lesu, tidak bersemangat."
languish,kki. 1 merana. to l. in a hospital merana di rumah sakit.   2 layu (flowers). 3 kendor. His vigilance never languished Kewaspadaannya tak pernah kendor.
languor,kb. 1 kelesuan. 2 ketenangan.
lanky,"ks. semampai, ramping dan lemas, kurus."
lantern,kb. lentera. l. slide gambar sorot. paper l. lampion.
lanyard,"kb. tali penyandang, tali-temali kapal, tali pendek pengikat."
lao,kb. 1 orang Lao. 2 bahasa Lao.
laos,kb. Laos.
laotian,kb. 1 orang Lao. 2 bahasa Lao.
lap,"kb. 1 pangkuan. 2 putaran. 3 bagian. -kkt. (lapped) to l. up 1 meminum (dengan lidah), menghirup. 2 menelan. -kki. memukul-mukul.  to l. over tersusun, berjejer. l. dog anjing piaraan yang kecil. l. robe selimut penutup badan bagian bawah."
lapboard,kb. papan alas/pangkuan.
lapel,kb. kelepak.
lapful,kb. sepangkuan.
lapse,"kb. 1 kehilangan. l. of memory kehilangan ingatan. 2 selang, jarak waktu. 3 perubahan. 4 penyelewengan. -kki. 1 tergelincir, menjadi. 2 keliwatan waktunya."
larceny,kb. (j. -nies) pencurian.
lard,"kb. lemak babi. -kkt. 1 meminyaki (a pan). 2 membungai, menyelingi (o's speech)."
larder,kb. tempat penyimpanan makanan.
large,ks. 1 besar. 2 luas. 3 besar-besar. large-scale ks. besar-besaran. -largely kk. sebagian besar.
largess,"kb. hadiah, pemberian, sumbangan."
lariat,"kb. tali yang dipakai gembala sapi untuk menangkap ternak, tali penjerat ternak."
lark,"kb. 1 semacam burung yang suka menyanyi. 2 Inf.: kesukaan, permainan riang gembira. 3 senda-gurau, kelakar."
larva,"kb. (j. -vae) 1 jentik-jentik, cuk (of mosquito). 2 tempayak. 3 anak serangga."
laryngal,ks. yang berhubungan dengan pangkal tenggorokan.
laryngeal,ks.  = LARYNGAL.
laryngitis,kb. radang tenggorokan.
larynx,kb. pangkal tenggorokan.
lascivious,"ks. yang menimbulkan nafsu berahi, yang menerbitkan gairah."
laser,kb. laser. l. beam sinar laser.
lash,"kb. 1 cambukan. 2 kibasan, pukulan (of a tail). 3 (eye) bulu mata. -kkt. 1 mencambuk, mencemeti. 2 mengibas (sails, tail). 3 mengikatkan. -lashing kb. 1 cacian, serangan. 2 pukulan."
lass,kb. (anak) gadis.
lassitude,"kb. kelesuan, kelemahan."
lasso,kb. =  LARIAT. -kkt. menjerat.
last,"kb. 1 kelebut. 2 penghabisan. 3 saat terakhir. 4 terakhir, paling akhir. -ks. 1 yang terakhir. 2 penghabisan. 3 yang lalu. -kk. terakhir. -kki. 1 mencukupi. 2 tahan 3 hidup. 4 bertahan. -lastly kk. akhirnya. -lasting ks. abadi, kekal."
lat.,"[latitude] garis lintang, pembalik."
latch,"kb. kancing, grendel, palang pintu. -kkt. mengancing, memalang, memasang palang/grendel."
latchstring,kb. tali kancing. The l. is always out Orang selalu diterima dengan senang hati.
late,"ks. 1 yang baru-baru ini. 2 terlambat. 3 almarhum. 4 bekas. -kk. terlambat. -later ks. yang belakangan. -latest ks. 1 yang terakhir. 2 terbaru. 3 selambat-lambatnya. -lately kk. akhir-akhit ini, belakangan ini."
latecomer,kb. 1 orang/pendatang baru. 2 orang yang terlambat.
lateness,"kb. keadaan sudah jauh malam, sudah lewat waktunya. the l. of the hour keadaan jauh malam."
latent,"ks. 1 terpendam, tersembunyi. l. talent bakat terpendam. 2 tersembunyi, belum kelihatan. l. infection infeksi yang belum kelihatan."
lateral,"kb. bunyi lateral. -ks. cabang samping. l. branch of the family cabang samping dari keluarga itu. -lateralty kk. secara menyamping, arah ke samping, disamping, sampingan."
latex,kb. getah.
latfoot,kb. Sl.: polisi.
lath,"kb. bilah, belebas."
lathe,kb. mesin bubut.
lather,kb. 1 busa (on horse). 2 busa sabun. -kkt. menyabuni (the face). -kki. 1 membusa (of a horse). 2 berbusa (of soap)
latin,kb. bahasa Latin. L. America Amerika Latin. L. American orang Amerika Latin.
latitude,"kb. 1 Geog.: garis lintang, pembalik. 2 kebebasan, ruang gerak. to have wide l. mendapat ruang gerak yang luas."
latrine,kb. kakus.
latter,ks. 1 yang belakangan/terakhir. 2 akhir.
lattice,"kb. 1 kisi-kisi. 2 pola-pola geometris dari molekul-molekul, atom-atom dll. -kkt. memberi berkisi-kisi."
latticework,kb. kisi-kisi.
laud,"kkt. memuji, menyanjung."
laudable,"ks. patut dipuji, terpuji. l. quality sifat yang terpuji."
laudatory,ks. bersifat pujian. l. remarks ucapan-ucapan yang berisi pujian.
laugh,"kb. tertawa(an), gelak. -kki. tertawa. -laughing kb. ketawa-ketawa, tertawa, gelak."
laughable,"ks. menggelikan, menjadikan tertawa, menjadi tertawaan, menertawakan. l. mistake kesalahan yang menjadi tertawaan."
laughingstock,kb. sasaran olok-olok.
laughter,"kb. gelak, ketawa, gelak-tertawa. There was l. after his remarks Terdengar gelak ketawa setelah dia memberi komentar."
launch,"kb. 1 kapal berkas/barkas. 2 penurunan ke air, lancaran (of ship). 3 luncuran (of a space vehicle, missile). -kkt. 1 meluncurkan. 2 melancarkan, memasukkan (s.o. in business). 3 mengadakan (attack, compaign). 4 melontarkan, mengajukan."
launder,"kkt., kki. mencuci. to have a blouse laundered menyuruh cuci blus."
laundress,"kb. penatu (perempuan), tukang cuci."
laundromat,kb. tempat cuci otomat.
laundry,"kb. (j. -ries) 1 penatu, binatu. 2 pakaian kotor, cucian. l. soap sabun cuci."
laundryman,kb. (j. -men) tukang penatu/binatu.
laureate,kb. lih  POET.
laurel,kb. pohon salam. l. weath kalung daun salam. -laurels j. tennis laurels rangkaian  kemenangan- kemenangannya dalam tenis.
lava,kb. lahar.
lavatory,kb. (j. -ries) 1 (basin) bak mandi. 2 (W.C) kamar kecil. 3 kamar mandi.
lavender,kb. warna lembayung muda.
lavish,ks. mewah.  2 berlebih-lebihan. 3 boros. -kkt. 1 mencurahkan (offection) (on pada). 2 menghamburkan (money) (on untuk). -lavishly kk. dengan boros/royal.
law,"kb. 1 hukum.  2 dalil. 3 alat-alat hukum, polisi. 4 undang-undang. law-abiding  ks. yang patuh pada hukum. l. court pengadilan (hukum), kantor pengadilan. l. enforcement pelaksanaan hukum."
lawbook,kb. 1 buku hukum. 2 kitab undang-undang.
lawbreaker,kb. pelanggar hukum.
lawful,ks. sah menurut hukum. l. owner pemilik yang sah.
lawless,"ks. tidak pada hukum, ingkar akan hukum. l. group gerombolan yang tidak menurut perintah."
lawlessness,kb. pelanggaran hukum.
lawmaker,kb. pembuat undang-undang.
lawmaking,ks. legislatip. l. body badan legislatip.
lawn,kb. halaman rumput. l. mower mesin pemotong rumput.
lawsuit,"kb. perkara hukum, penuntutan perkara."
lawyer,"kb. pengacara, adpokat."
lax,lax
laxative,kb. obat pencahar/urus-urus/cuci perut.
laxity,kb. 1 kelemahan (of discipline). 2 kelalaian (in o's duty).
lay,"kb. 1 nyanyian. 2 syair. -ks. awam, biasa. -kkt. (laid) 1 meletakkan. 2 memasang (a floor, brick). 3 menelurkan (egg). 4 menempatkan. 5 membuat(plans). 6 menutup (a table). 7 memberikan. -kki. Poul.: bertelur. -laying hen ayam yang (sedang)  bertelur."
layaway,"ks. l. plan angsuran, cicilan sampai lunas."
layer,"kb. 1 lapis(an).two layers of paint dua lapis cat. 2 Poul.: (ayam) babon, petelur."
layette,kb. pakaian bayi.
layman,kb. (j. -men) orang awam.
layoff,kb. pemberhentian (sementara.)
layout,"kb. 1 susunan, tataruang (of magazine). 2 rancangan (of building, apartment)."
layover,"kb. singgah, berhenti sebentar. a fifteen minute l. in Buffalo singgah selama 15 menit di Buffalo."
laze,kki. bermalas-malas. to l. in the sun bermalas-malas(an) dibawah sinar matahari.
laziness,kb. kemalasan.
lazy,ks. malas. l. Susan baki/talam makanan yang berputar.
lazybones,kb. : pemalas.
lb(s).,[pound (s) ] pon (pon).
lc,[landing craft] kapal pendarat.
leach,"kkt. 1 melepaskan. The rains leached the soil of its salts Hujan melepaskan tanah dari garam-garamnya. 2 meluluhkan, melumerkan."
lead,"kb. timah. l. pencil potlot. lead-colored ks. lebam(-hitam), kelam(-lebam).  Inf.: lead-pipe cinch a) kepastian, hal yang sudah pasti. b) gampang mudah."
leaden,ks. 1 kelam. l. skies langit kelam. 2 terbuat dari timah.
leader,"kb. 1 pemimpin (of a group, orchestra). born l. pemimpin yang berbakat. 2 tokoh (in the social sciences)."
leadership,"kb. pimpinan, kepemimpinan."
leaf,kb. (j. leaves) 1 daun. 2 Furn.: daun meja. 3 lembaran (of book). -kkt. to l. through membalik-balik halaman (a book).
leaflet,kb. surat sebaran/selebaran.
leafy,"ks. 1 rindang, berdaun banyak (of trees, shrubs). 2 terdiri/terbuat dari daun-daunan (of vegetables)."
league,"kb. 1 perkumpulan, perserikatan. 2 liga, persatuan. 3 persatuan, ikatan."
leak,"kb. kebocoran, tirisan (in pipe, information). -kki. bocor."
leakage,"kb. kebocoran, tirisan."
leakproof,ks. tahan bocor.
leaky,ks. bocor (faucet).
lean,"ks. 1 kurus. 2 tidak berlemak (of meat). 3 to have a l. year mengalami tahun yang buruk/paceklik. -kkt. menyandarkan. -kki. miring, condong. lean-to kb. sengkuap, sudung. -leaning kb. kecenderungan."
leap,"kb. 1 lompatan (of a broad jump, across a stream) 2 langkah. -kkt. (leaped atau leapt) melompati (a fence). -kki. 1 melompat. 2 berjingkrak."
leapfrog,"kb. permainan lompat kodok. to play l. bermain loncat katak. -kki. (leapfrogged) melompati, melampaui, menanggulangi."
leapt,lih   LEAP.
learn,kkt. (learned atau learnt) 1 mempelajari.  2 mendengar. -kki. belajar. -learned ks. dipelajari. learned /'learnid/ ks. yang terpelajar. -learning kb. pengetahuan.
learner,kb. 1 pelajar. 2 orang  yang baru mulai.
learnt,lih  LEARN.
lease,"kb. 1 sewa, kontrak, pak, kontrak sewa, sewa-menyewa. 2 kesempatan. -kkt. 1 menyewa. 2  menyewakan."
leash,kb. pengikat binatang. -kkt. mengikat/memegang dengan tali.
least,kb. yang paling sedikit. -ks. paling kurang. -kk. l. of all paling tidak/sedikit.
leastwise,kk. Inf.: sedikit-sedikitnya.
leather,kb. kulit. l. goods barang-barang (dari) kulit. l. jocket jaket kulit.
leathercraft,kb. kerajinan kulit.
leatherneck,kb. Sl.: anggota KKO di A.S.
leathery,"ks. kasar, keras (skin)."
leave,"kb. cuti, perlop. -kkt. (left) 1 meninggalkan (town). 2 membiarkan. 3 menyerahkan. 4 menunda. 5 mewariskan (a fortune, home). -kki. berangkat, pergi. leave-taking kb. berpisah. -leavings  kb., j. sis-sisa, rimah-rimah, repih-repih."
leaven,"kb. ragi, adonan asam."
leaves,lih  LEAF.
lecher,"kb. orang gasang/jangak, pelepas nafsu birahi."
lecherous,"ks. bejat, gasang,  (bersifat) bandot."
lechery,kb. (pelepasan) nafsu birahi.
lectern,"kb. mimbar, podium, lesnar."
lecture,"kb. 1 Acad.: kuliah.  2 ceramah. 3 omelan. 4 kata-kata nasihat. -kkt. 1 menasehati. 2 mengomeli. -kki. mengkuliahkan, memberi kuliah. l. hall/room ruangan kuliah."
lecturer,kb. 1 Acad.: lektor. 2 pemberi kuliah. 3 penceramah.
lectureship,kb. jabatan dosen/lektor.
led,lih  LEAD  kkt.
ledge,kb. 1 birai (of window). 2 langkan ( of a building).
ledger,"kb. bukubesar, buku kas induk."
lee,"kb. tempat teduh, bawah angin. in the l. keteduhan. l. side lambung yang dibawah angin."
leech,"kb. 1 pacat, lintah. 2 (usurer) lintah darat."
leek,kb. bawang perai.
leer,"kb. lirikan, kerlingan. -kkt. melirik, mengerling (at kepada)."
leery,ks. curiga. l. of curiga terhadap. 2 sangsi. I've gotten l. about following his advice Saya agak sangsi untuk mengikuti nasihatnya.
lees,"kb., j. sisa (makanan, minuman, dsb), sampah, ampas."
leeway,"kb. 1 waktu ekstra, peluang. a half hour l. waktu ekstra setengah jam. 2 kemajuan."
left,"kb. 1 sebelah kiri. 2 kaum kiri. -ks. , kk. kiri. Sl.: l. fied salah, keliru. left-hand ks. tangan kiri. left-handed ks. kidal. left-hander kb. seorang kidal. left-of-center ks. sikap kiri. left-winger kb. orang yang anggota dari sayap kiri."
leftist,kb. anggota sayap kiri. -ks. beraliran kiri.
leftover,"kb. (ke)lebihan, sisa. luncheon leftovers sisa makan siang."
lefty,kb. (j. -ties) Sl.: orang kidal.
leg,kb. 1 kaki. 2 taraf. on o's last legs setengah mati. -kkt. (legged) to l. it berjalan kaki.
leg.,1 [legal] sah. 2 [legislative] legislatip.
legacy,"kb. (j. -cies) warisan, harta pusaka/peninggalan. to come into a l. mewarisi."
legal,ks. 1 tentang/menurut undang- undang/hukum. 2 sah. l. document dokumen yang sah. legal-sizeks. yang berukuran cukup untuk dokumen-dokumen hukum. -legally kk. menurut hukum.
legalistic,"ks. menurut/memenuhi hukum, sesuai dengan hukum."
legality,"kb. (j. -ties) 1 sahnya, kesahan, legalitas. 2 soal yang berkenaan dengan hukum."
legalization,"kb. pengabsahan, pengesahan, legalisasi."
legalize,"kkt. mengabsahkan, mensahkan, melegalisasikan."
legation,kb. kedutaan.
legend,"kb. 1 dongeng(an), legenda. 2 tulisan (beneath photo, picture). 3 tokoh (yang terkenal). He's a l. in that area Dia seorang tokoh yang terkenal di daerah itu."
legendary,ks. dari cerita dongeng. l. character tokoh (dalam) dongeng.
legerdemain,kb. permainan sulap.
leggings,"kb., j. kap/pembalut kaki."
leggy,ks. berkaki panjang.
legibility,kb. sifat mudah dibaca.
legible,ks. dapat dibaca. -legibly kk. terang.
legion,"kb. legiun, pasukan. 2 banyak sekali. L. of Merit Binatang Tanda Jasa (tentara Amerika)."
legionnaire,kb. anggota legiun.
legislate,kkt. mengatur (morality). kki. membuat undang-undang.
legislation,kb. 1 perundang-undangan. 2 pembuatan undang-undang.
legislative,ks. legislatip. l. body badan legislatip. l. assembly dewan dewan perwakilan rakyat.
legislator,kb. pembuat undang-undang.
legislature,kb. badan pembuat undang-undang.
legitimacy,"kb. hak kekuasaan, legitimasi."
legitimate,"ks. 1 sah.l. government pemerintahan yang sah. 2 logis, masuk akal. l. conclusion kesimpulan yang logis."
legitimaze,"kkt. mengesahkan, mengabsahkan."
legroom,kb. ruang untuk kaki (waktu duduk).
legume,kb. tumbuhan polong.
legwork,kb. bepergian kesana-kemari (untuk pekerjaan).
lei,kb. kalung bunga.
leisure,kb. waktu terluang. He is not at l. to see you Dia terlalu sibuk untuk dapat menemui saudara.
leisured,"ks. mempunyai banyak waktu terluang. the l. class golongan orang-orang senang, golongan orang bersenang-senang (berfoya-foya)."
leisurely,ks. yang tidak tergesa-gesa. l. trip perjalanan yang tidak terburu-buru.
lemon,"kb. 1 jeruk limun. l. juice air jeruk sitrun. 2 Sl.: brengsek, tidak memuaskan. lemon-colored ks. berwarna kuning muda."
lemonade,"kb. limun, limonade."
lemur,"kb. semacam kukang, kubung, pukang."
lend,kki. (lent) 1 meminjamkan. 2 meminjami. 3 memberi. lend-lease kb. perjanjian pinjam-sewa. -lending kb. meminjamkan.
length,"kb. 1 panjang.  2 lamanya. 3 jarak, jauhnya. 4 potong. at l. 1 panjang lebar. 2 akhirnya. ful l. sepanjang.  to go to any l. berbuat apa saja. to keep at arm's l. menjauhkan diri, menjaga adanya jarak."
lengthen,"kkt. memperpanjang (run away, coat). -kki. menjadi panjang, bersambung menjadi. The shadows lengthened Bayangan menjadi panjang."
lengthways,#NAME?
lengthwise,kk. menurut panjangnya. Slice l. Belah dua memanjang.
lengthy,ks. 1 panjang. 2 lama. 3 jauh.
leniency,"kb. kemurahan hati, kelonggaran. to show l. towards memberi kelonggaran dalam,  bersikap mengampunkan terhadap."
lenient,"ks. toleran, lemah lembut, lunak."
lens,kb. 1 lensa (camera). 2 Anat.: lensa mata.
lent,lih  LEND.
lenten,ks. l. period masa 40 hari menjelang Paskah.
lentil,kb. miju-miju.
leopard,kb. macan tutul.
leper,kb. penderita penyakit kusta.
leprosarium,"kb. (j. -saria, sariums) rumah sakit lepra."
leprosy,"kb. (j. -sies) penyakit kusta, lepra."
lesbian,kb. homoseks wanita.
lesion,kb. 1 luka. 2 jejas.
less,kb. 1 tak sebanyak. 2 kurang. -ks. lebih sedikit. -kk. kurang. -kd. kurang.
lessee,kb. penyewa.
lessen,"kkt. 1 mengurangi (danger of war, weight of s.t.). 2 memperkecil (s.o's accomplishments). -kki. berkurang. -lessening kb. surutnya, berkurangnya (of tension, fever)."
lesser,ks. yang lebih kurang. one of the l. known writers salah seorang dari pengarang-pengarang yang kurang terkenal.
lesson,kb. pelajaran. to give lessons in memberi pelajaran dalam. to take piano lessons belajar main piano.   2 tegoran. a stiff l. by the judge tegoran yang keras oleh hakim.
lessor,kb. orang yang menyewakan.
lest,"ksam. 1 kalau/agar tidak. 2 bahwa, kalau-kalau. Iwas afraid l. I should be too late Saya takut kalau-kalau saya terlambat."
let,"kb. Tenn.: 1 (ball) bola yang kena net/jaring dan masih masuk. 2 halangan. -kkt. (let) 1 membiarkan. 2 memisalkan, memperkirakan. 3 menyewakan (rooms). 4 memborongkan. 5 melepaskan, mengempeskan, mengembos. 6 (sebagai perintah) mari."
let's,[let us] lih  LET.
letdown,kb. 1 kekecewaan. 2 (of plane) pendaratan.
lethal,ks. yang mematikan. l. dose dosis yang membawakan maut. l. weapon senjata pembawa maut.
lethargic,"ks. lesu, kelesa, malas(-malas). to feel l. after a heavy meal merasa mengantuk sesudah makan terlalu banyak."
lethargy,"kb. (j. -gies) kelesuan, kekelesaan."
letter,"kb. 1 surat. 2 huruf. 3 isi. 4 Sport : medali (in school). -letters j. kesusasteraan. -kkt. menulis huruf. -lettering kb. bentuk huruf-huruf, tulisan."
letterhead,"kb. kepala surat, blangko surat."
letterpress,kb. 1 cetakan huruf. 2 mesin cetak.
lettuce,"kb. 1 selada, daun sla. 2 Sl.: uang kertas."
letup,"kb. 1 reda (of rain). 2 hentinya (in traffic, in an argument)."
leukemia,leukemia
levee,"kb. 1 bendungan, tanggul.               2 (quay, pier) dermaga."
level,"kb. 1 tingkat, mutu (of work). 2 dataran, permukaan. 3 tingkat (of a house). 4 waterpos, timbangan datar. 5 derajat. -ks. 1 rata. 2 datar, sama tinggi. 3-kkt. 1 meratakan. 2 menumbangkan. 3 menujukkan. 4  mendatarkan. 5 melontarkan, melancarkan."
leveler,kb. orang atau alat yang menyamaratakan.
lever,"kb. pengangkat, pengungkit, pengungkil, pengumpil, tuas, tuil. gearshift l. pengangkat roda persneling."
leverage,"kb. 1 pengungkitan, pengungkilan, pengumpilan. 2 pengaruh."
levi's,"kb., j. celana levis."
levied,lih  LEVY.
levies,lih  LEVY.
levity,"kb. (j. -ties) sikap sembrono, kesembronoan."
levy,"kb. (j. -vies) 1 Fin.: pajak, retribusi. 2 Mil.: orang yang dikumpulkan unutk tentara. -kkt. (levied) 1 mengadakan.  2 memungut (a toll). 3 menarik."
lewd,"ks. cabul, kotor. l. film pilem cabul."
lexical,ks. yang berhubungan dengan bahasa. 2 yang berhubungan dengan kamus.
lexicographer,"kb. ahli/penyusun kamus, ahli perkamusan."
lexicography,kb. perkamusan.
lexicology,"kb. ilmu/study mengenai bentuk, sejarah dan arti kata-kata."
lexicon,kb. 1 kamus. 2 Gram.: kosakata.
liability,kb. (j. -ties) kb. 1 pertanggung jawaban. 2 kecenderungan untuk penyakit. 3 kekurangan. -liabilities j. passiva.
liable,ks. 1 dapat dikenakan. 2 dapat dikena. 3 besar kemungkinan.  4 bertanggung jawab (for atas).
liaison,kb. 1 hubungan. l. between the government and the aircraft industry hubungan antara pemerintah dengan industri kapal terbang itu. 2 kepenghubungan. 3 hubungan haram antara lelaki dan perempuan. 4 Gram.: sambungan. l. officer perwira penghubung.
liar,"kb. pendusta, pembohong."
libel,"kb. fitnah, pencemaran nama. to sue for l. menuntut karena memfitnah. -kkt. memfitnah(kan)."
libelous,"ks. yang memfitnah(kan), yang mencemarkan nama."
liberal,"kb. penganut liberalisme. -the liberals j. kaum liberal. -ks. 1 bebas, liberal, tidk picik (in o's thinking). 3 banyak. 4 baik. -liberally kk. 1 dengan bebas. 2 secara royal."
liberalism,kb. liberalisme.
liberate,"kkt. 1 membebaskan, memerdekakan. 2 melepaskan. to l. from isolation melepaskan dari isolemen/isolasi."
liberation,"kb. pembebasan, tindakan memerdekakan."
liberator,"kb. pemerdeka, pembebas."
libertine,"kb. orang jangak, orang yang tidak menghormati wanita."
liberty,"(j. -ties). kb. 1 kemerdekaan, kebebasan. 2 cuti, libur. to take liberties bertindak melewati kesopanan, bersifat terlalu bebas.  to take the l. of memberanikan diri untuk."
libido,kb. nafsu berahi/hidup.
librarian,"kb. ahli perpustakaan, pustakawan."
library,kb. (j. -ries) 1 perpustakaan. 2 gedung perpustakaan. l. science ilmu pengetahuan perpustakaan.
librettist,kb. penulis kata-kata nyanyian.
libretto,kb. (j. -tos -ti). 1 kata-kata nyanyian. 2 karangan kata-kata dari komidi musik
lice,lih  LOUSE.
